area,year,average_rain_fall_mm_per_year,avg_temp,pesticide_tonnes,item_y,yield_hg/ha
Mozambique,2010,1032.0,22.1,1187.1,Cassava,77638
Mozambique,2010,1032.0,22.1,1187.1,Maize,12024
Mozambique,2010,1032.0,22.1,1187.1,Potatoes,142467
Mozambique,2010,1032.0,22.1,1187.1,"Rice, paddy",11365
Mozambique,2010,1032.0,22.1,1187.1,Sorghum,6089
Mozambique,2010,1032.0,22.1,1187.1,Sweet potatoes,111841
Mozambique,2010,1032.0,22.1,1187.1,Wheat,13367
Mozambique,2011,1032.0,21.69,766.93,Cassava,78029
Mozambique,2011,1032.0,21.69,766.93,Maize,12020
Mozambique,2011,1032.0,21.69,766.93,Potatoes,142473
Mozambique,2011,1032.0,21.69,766.93,"Rice, paddy",11366
Mozambique,2011,1032.0,21.69,766.93,Sorghum,6412
Mozambique,2011,1032.0,21.69,766.93,Sweet potatoes,118660
Mozambique,2011,1032.0,21.69,766.93,Wheat,17042
Mozambique,2012,1032.0,21.92,766.93,Cassava,107501
Mozambique,2012,1032.0,21.92,766.93,Maize,14980
Mozambique,2012,1032.0,21.92,766.93,Potatoes,143961
Mozambique,2012,1032.0,21.92,766.93,"Rice, paddy",5589
Mozambique,2012,1032.0,21.92,766.93,Sorghum,4532
Mozambique,2012,1032.0,21.92,766.93,Sweet potatoes,164573
Mozambique,2012,1032.0,21.92,766.93,Wheat,9958
Mozambique,2013,1032.0,21.37,766.93,Cassava,46115
Mozambique,2013,1032.0,21.37,766.93,Maize,6814
Mozambique,2013,1032.0,21.37,766.93,Potatoes,135526
Mozambique,2013,1032.0,21.37,766.93,"Rice, paddy",2824
Mozambique,2013,1032.0,21.37,766.93,Sorghum,3572
Mozambique,2013,1032.0,21.37,766.93,Sweet potatoes,209796
Mozambique,2013,1032.0,21.37,766.93,Wheat,10951
Namibia,1990,285.0,20.4,42.0,Maize,14871
Namibia,1990,285.0,20.4,42.0,Sorghum,2052
Namibia,1990,285.0,20.4,42.0,Wheat,44250
Namibia,1991,285.0,19.92,39.0,Maize,11950
Namibia,1991,285.0,19.92,39.0,Sorghum,3441
Namibia,1991,285.0,19.92,39.0,Wheat,59000
Namibia,1992,285.0,20.36,48.0,Maize,5953
Namibia,1992,285.0,20.36,48.0,Sorghum,973
Namibia,1992,285.0,20.36,48.0,Wheat,51933
Namibia,1993,285.0,20.43,56.0,Maize,7764
Namibia,1993,285.0,20.43,56.0,Sorghum,2333
Namibia,1993,285.0,20.43,56.0,Wheat,43846
Namibia,1994,285.0,20.14,56.0,Maize,11549
Namibia,1994,285.0,20.14,56.0,Sorghum,2062
Namibia,1994,285.0,20.14,56.0,Wheat,52500
Namibia,1995,285.0,20.76,56.0,Maize,8768
Namibia,1995,285.0,20.76,56.0,Sorghum,2933
Namibia,1995,285.0,20.76,56.0,Wheat,55172
Namibia,1996,285.0,19.79,56.0,Maize,6835
Namibia,1996,285.0,19.79,56.0,Sorghum,2174
Namibia,1996,285.0,19.79,56.0,Wheat,43846
Namibia,1997,285.0,19.97,56.0,Maize,15727
Namibia,1997,285.0,19.97,56.0,Sorghum,3740
Namibia,1997,285.0,19.97,56.0,Wheat,46361
Namibia,1998,285.0,20.83,56.0,Maize,6608
Namibia,1998,285.0,20.83,56.0,Sorghum,1242
Namibia,1998,285.0,20.83,56.0,Wheat,49336
Namibia,1999,285.0,20.62,56.0,Maize,5276
Namibia,1999,285.0,20.62,56.0,Sorghum,2074
Namibia,1999,285.0,20.62,56.0,Wheat,36440
Namibia,2000,285.0,20.26,56.0,Maize,7170
Namibia,2000,285.0,20.26,56.0,Potatoes,125000
Namibia,2000,285.0,20.26,56.0,Sorghum,4091
Namibia,2000,285.0,20.26,56.0,Wheat,50847
Namibia,2001,285.0,20.37,56.0,Maize,13254
Namibia,2001,285.0,20.37,56.0,Potatoes,129032
Namibia,2001,285.0,20.37,56.0,Sorghum,3821
Namibia,2001,285.0,20.37,56.0,Wheat,60464
Namibia,2002,285.0,20.76,56.0,Maize,13238
Namibia,2002,285.0,20.76,56.0,Potatoes,130435
Namibia,2002,285.0,20.76,56.0,Sorghum,1891
Namibia,2002,285.0,20.76,56.0,Wheat,63724
Namibia,2004,285.0,21.01,56.0,Maize,11301
Namibia,2004,285.0,21.01,56.0,Potatoes,110579
Namibia,2004,285.0,21.01,56.0,Sorghum,3249
Namibia,2004,285.0,21.01,56.0,Wheat,41622
Namibia,2005,285.0,20.46,56.0,Maize,22606
Namibia,2005,285.0,20.46,56.0,Potatoes,113065
Namibia,2005,285.0,20.46,56.0,Sorghum,2400
Namibia,2005,285.0,20.46,56.0,Wheat,45255
Namibia,2006,285.0,19.42,56.0,Maize,21053
Namibia,2006,285.0,19.42,56.0,Potatoes,69796
Namibia,2006,285.0,19.42,56.0,Sorghum,2911
Namibia,2006,285.0,19.42,56.0,Wheat,59308
Namibia,2007,285.0,20.49,56.0,Maize,20296
Namibia,2007,285.0,20.49,56.0,Potatoes,127855
Namibia,2007,285.0,20.49,56.0,Sorghum,2399
Namibia,2007,285.0,20.49,56.0,Wheat,51342
Namibia,2008,285.0,20.18,56.0,Maize,20980
Namibia,2008,285.0,20.18,56.0,Potatoes,131969
Namibia,2008,285.0,20.18,56.0,Sorghum,4018
Namibia,2008,285.0,20.18,56.0,Wheat,61420
Namibia,2009,285.0,20.02,56.0,Maize,21130
Namibia,2009,285.0,20.02,56.0,Potatoes,130495
Namibia,2009,285.0,20.02,56.0,Sorghum,2382
Namibia,2009,285.0,20.02,56.0,Wheat,67214
Namibia,2010,285.0,20.62,56.0,Maize,19882
Namibia,2010,285.0,20.62,56.0,Potatoes,121175
Namibia,2010,285.0,20.62,56.0,Sorghum,2901
Namibia,2010,285.0,20.62,56.0,Wheat,61022
Namibia,2011,285.0,19.26,56.0,Maize,19297
Namibia,2011,285.0,19.26,56.0,Potatoes,119667
Namibia,2011,285.0,19.26,56.0,Sorghum,2931
Namibia,2011,285.0,19.26,56.0,Wheat,61267
Namibia,2012,285.0,20.11,56.0,Maize,18999
Namibia,2012,285.0,20.11,56.0,Potatoes,120805
Namibia,2012,285.0,20.11,56.0,Sorghum,2862
Namibia,2012,285.0,20.11,56.0,Wheat,61692
Namibia,2013,285.0,20.73,56.0,Maize,18683
Namibia,2013,285.0,20.73,56.0,Potatoes,120727
Namibia,2013,285.0,20.73,56.0,Sorghum,2860
Namibia,2013,285.0,20.73,56.0,Wheat,62084
Nepal,1990,1500.0,15.11,60.11,Maize,16246
Nepal,1990,1500.0,15.11,60.11,Potatoes,80601
Nepal,1990,1500.0,15.11,60.11,"Rice, paddy",24067
Nepal,1990,1500.0,15.11,60.11,Soybeans,6215
Nepal,1990,1500.0,15.11,60.11,Wheat,14149
Nepal,1991,1500.0,14.94,60.11,Maize,15976
Nepal,1991,1500.0,14.94,60.11,Potatoes,87569
Nepal,1991,1500.0,14.94,60.11,"Rice, paddy",22826
Nepal,1991,1500.0,14.94,60.11,Soybeans,5964
Nepal,1991,1500.0,14.94,60.11,Wheat,14103
Nepal,1992,1500.0,14.95,60.11,Maize,16647
Nepal,1992,1500.0,14.95,60.11,Potatoes,85916
Nepal,1992,1500.0,14.95,60.11,"Rice, paddy",20481
Nepal,1992,1500.0,14.95,60.11,Soybeans,5805
Nepal,1992,1500.0,14.95,60.11,Wheat,13338
Nepal,1993,1500.0,15.16,60.11,Maize,15984
Nepal,1993,1500.0,15.16,60.11,Potatoes,84268
Nepal,1993,1500.0,15.16,60.11,"Rice, paddy",24100
Nepal,1993,1500.0,15.16,60.11,Soybeans,5811
Nepal,1993,1500.0,15.16,60.11,Wheat,12460
Nepal,1994,1500.0,15.3,60.11,Maize,16502
Nepal,1994,1500.0,15.3,60.11,Potatoes,87539
Nepal,1994,1500.0,15.3,60.11,"Rice, paddy",21237
Nepal,1994,1500.0,15.3,60.11,Soybeans,5855
Nepal,1994,1500.0,15.3,60.11,Wheat,14704
Nepal,1995,1500.0,15.3,60.11,Maize,16447
Nepal,1995,1500.0,15.3,60.11,Potatoes,85926
Nepal,1995,1500.0,15.3,60.11,"Rice, paddy",23910
Nepal,1995,1500.0,15.3,60.11,Soybeans,6540
Nepal,1995,1500.0,15.3,60.11,Wheat,14416
Nepal,1996,1500.0,15.37,70.43,Maize,16770
Nepal,1996,1500.0,15.37,70.43,Potatoes,84750
Nepal,1996,1500.0,15.37,70.43,"Rice, paddy",24554
Nepal,1996,1500.0,15.37,70.43,Soybeans,6601
Nepal,1996,1500.0,15.37,70.43,Wheat,15500
Nepal,1997,1500.0,14.5,80.75,Maize,16585
Nepal,1997,1500.0,14.5,80.75,Potatoes,89820
Nepal,1997,1500.0,14.5,80.75,"Rice, paddy",24170
Nepal,1997,1500.0,14.5,80.75,Soybeans,6873
Nepal,1997,1500.0,14.5,80.75,Wheat,16072
Nepal,1998,1500.0,15.49,91.07,Maize,17112
Nepal,1998,1500.0,15.49,91.07,Potatoes,84664
Nepal,1998,1500.0,15.49,91.07,"Rice, paddy",24434
Nepal,1998,1500.0,15.49,91.07,Soybeans,7311
Nepal,1998,1500.0,15.49,91.07,Wheat,15463
Nepal,1999,1500.0,15.78,101.39,Maize,16776
Nepal,1999,1500.0,15.78,101.39,Potatoes,92599
Nepal,1999,1500.0,15.78,101.39,"Rice, paddy",24722
Nepal,1999,1500.0,15.78,101.39,Soybeans,7732
Nepal,1999,1500.0,15.78,101.39,Wheat,16955
Nepal,2000,1500.0,15.13,111.72,Maize,17275
Nepal,2000,1500.0,15.13,111.72,Potatoes,96436
Nepal,2000,1500.0,15.13,111.72,"Rice, paddy",27028
Nepal,2000,1500.0,15.13,111.72,Soybeans,8492
Nepal,2000,1500.0,15.13,111.72,Wheat,17931
Nepal,2001,1500.0,15.41,122.04,Maize,18000
Nepal,2001,1500.0,15.41,122.04,Potatoes,101824
Nepal,2001,1500.0,15.41,122.04,"Rice, paddy",27454
Nepal,2001,1500.0,15.41,122.04,Soybeans,8430
Nepal,2001,1500.0,15.41,122.04,Wheat,18063
Nepal,2002,1500.0,15.44,132.36,Maize,18291
Nepal,2002,1500.0,15.44,132.36,Potatoes,109018
Nepal,2002,1500.0,15.44,132.36,"Rice, paddy",26754
Nepal,2002,1500.0,15.44,132.36,Soybeans,8595
Nepal,2002,1500.0,15.44,132.36,Wheat,18859
Nepal,2004,1500.0,15.36,153.0,Maize,19059
Nepal,2004,1500.0,15.36,153.0,Potatoes,114898
Nepal,2004,1500.0,15.36,153.0,"Rice, paddy",28573
Nepal,2004,1500.0,15.36,153.0,Soybeans,8772
Nepal,2004,1500.0,15.36,153.0,Wheat,20873
Nepal,2005,1500.0,15.53,127.99,Maize,20191
Nepal,2005,1500.0,15.53,127.99,Potatoes,118458
Nepal,2005,1500.0,15.53,127.99,"Rice, paddy",27825
Nepal,2005,1500.0,15.53,127.99,Soybeans,8786
Nepal,2005,1500.0,15.53,127.99,Wheat,21344
Nepal,2006,1500.0,15.92,128.73,Maize,20382
Nepal,2006,1500.0,15.92,128.73,Potatoes,130896
Nepal,2006,1500.0,15.92,128.73,"Rice, paddy",27166
Nepal,2006,1500.0,15.92,128.73,Soybeans,8909
Nepal,2006,1500.0,15.92,128.73,Wheat,20745
Nepal,2007,1500.0,15.54,344.06,Maize,20909
Nepal,2007,1500.0,15.54,344.06,Potatoes,126568
Nepal,2007,1500.0,15.54,344.06,"Rice, paddy",25570
Nepal,2007,1500.0,15.54,344.06,Soybeans,9029
Nepal,2007,1500.0,15.54,344.06,Wheat,21563
Nepal,2008,1500.0,15.27,353.43,Maize,21590
Nepal,2008,1500.0,15.27,353.43,Potatoes,131100
Nepal,2008,1500.0,15.27,353.43,"Rice, paddy",27750
Nepal,2008,1500.0,15.27,353.43,Soybeans,9048
Nepal,2008,1500.0,15.27,353.43,Wheat,22252
Nepal,2009,1500.0,15.91,209.52,Maize,22054
Nepal,2009,1500.0,15.91,209.52,Potatoes,133263
Nepal,2009,1500.0,15.91,209.52,"Rice, paddy",29074
Nepal,2009,1500.0,15.91,209.52,Soybeans,9139
Nepal,2009,1500.0,15.91,209.52,Wheat,19338
Nepal,2010,1500.0,15.96,332.01,Maize,21186
Nepal,2010,1500.0,15.96,332.01,Potatoes,135841
Nepal,2010,1500.0,15.96,332.01,"Rice, paddy",27164
Nepal,2010,1500.0,15.96,332.01,Soybeans,9206
Nepal,2010,1500.0,15.96,332.01,Wheat,21289
Nepal,2011,1500.0,15.12,342.92,Maize,22814
Nepal,2011,1500.0,15.12,342.92,Potatoes,137352
Nepal,2011,1500.0,15.12,342.92,"Rice, paddy",29805
Nepal,2011,1500.0,15.12,342.92,Soybeans,9659
Nepal,2011,1500.0,15.12,342.92,Wheat,22747
Nepal,2012,1500.0,15.2,410.32,Maize,25011
Nepal,2012,1500.0,15.2,410.32,Potatoes,135837
Nepal,2012,1500.0,15.2,410.32,"Rice, paddy",33120
Nepal,2012,1500.0,15.2,410.32,Soybeans,9654
Nepal,2012,1500.0,15.2,410.32,Wheat,24123
Nepal,2013,1500.0,15.79,454.53,Maize,23528
Nepal,2013,1500.0,15.79,454.53,Potatoes,136408
Nepal,2013,1500.0,15.79,454.53,"Rice, paddy",31709
Nepal,2013,1500.0,15.79,454.53,Soybeans,11719
Nepal,2013,1500.0,15.79,454.53,Wheat,22902
Netherlands,1990,778.0,10.63,9729.0,Maize,90909
Netherlands,1990,778.0,10.63,9729.0,Potatoes,401380
Netherlands,1990,778.0,10.63,9729.0,Wheat,76528
Netherlands,1991,778.0,9.32,9338.0,Maize,80357
Netherlands,1991,778.0,9.32,9338.0,Potatoes,386711
Netherlands,1991,778.0,9.32,9338.0,Wheat,76608
Netherlands,1992,778.0,10.39,9030.0,Maize,80256
Netherlands,1992,778.0,10.39,9030.0,Potatoes,408173
Netherlands,1992,778.0,10.39,9030.0,Wheat,80154
Netherlands,1993,778.0,9.47,10505.0,Maize,90962
Netherlands,1993,778.0,9.47,10505.0,Potatoes,437663
Netherlands,1993,778.0,9.47,10505.0,Wheat,87712
Netherlands,1994,778.0,10.45,8646.0,Maize,74865
Netherlands,1994,778.0,10.45,8646.0,Potatoes,414503
Netherlands,1994,778.0,10.45,8646.0,Wheat,80674
Netherlands,1995,778.0,10.25,12601.0,Maize,70444
Netherlands,1995,778.0,10.25,12601.0,Potatoes,410056
Netherlands,1995,778.0,10.25,12601.0,Wheat,86189
Netherlands,1996,778.0,8.32,8923.0,Maize,80000
Netherlands,1996,778.0,8.32,8923.0,Potatoes,436811
Netherlands,1996,778.0,8.32,8923.0,Wheat,89612
Netherlands,1997,778.0,10.03,10568.0,Maize,50394
Netherlands,1997,778.0,10.03,10568.0,Potatoes,443191
Netherlands,1997,778.0,10.03,10568.0,Wheat,77309
Netherlands,1998,778.0,10.18,11762.0,Maize,110000
Netherlands,1998,778.0,10.18,11762.0,Potatoes,414881
Netherlands,1998,778.0,10.18,11762.0,Wheat,76956
Netherlands,1999,778.0,10.74,11152.0,Maize,70188
Netherlands,1999,778.0,10.74,11152.0,Potatoes,462833
Netherlands,1999,778.0,10.74,11152.0,Wheat,83311
Netherlands,2000,778.0,10.75,11382.84,Maize,110000
Netherlands,2000,778.0,10.75,11382.84,Potatoes,456548
Netherlands,2000,778.0,10.75,11382.84,Wheat,83592
Netherlands,2001,778.0,10.24,9424.73,Maize,88971
Netherlands,2001,778.0,10.24,9424.73,Potatoes,434106
Netherlands,2001,778.0,10.24,9424.73,Wheat,79447
Netherlands,2002,778.0,10.64,9700.44,Maize,97046
Netherlands,2002,778.0,10.64,9700.44,Potatoes,445686
Netherlands,2002,778.0,10.64,9700.44,Wheat,78145
Netherlands,2004,778.0,10.27,10655.4,Maize,84821
Netherlands,2004,778.0,10.27,10655.4,Potatoes,456832
Netherlands,2004,778.0,10.27,10655.4,Wheat,89149
Netherlands,2005,778.0,10.48,10703.85,Maize,88201
Netherlands,2005,778.0,10.48,10703.85,Potatoes,434423
Netherlands,2005,778.0,10.48,10703.85,Wheat,85932
Netherlands,2006,778.0,10.97,10461.35,Maize,91529
Netherlands,2006,778.0,10.97,10461.35,Potatoes,400488
Netherlands,2006,778.0,10.97,10461.35,Wheat,83940
Netherlands,2007,778.0,11.04,12073.15,Maize,119482
Netherlands,2007,778.0,11.04,12073.15,Potatoes,437884
Netherlands,2007,778.0,11.04,12073.15,Wheat,72714
Netherlands,2008,778.0,10.42,10777.08,Maize,114163
Netherlands,2008,778.0,10.42,10777.08,Potatoes,455741
Netherlands,2008,778.0,10.42,10777.08,Wheat,87295
Netherlands,2009,778.0,10.33,9857.2,Maize,129954
Netherlands,2009,778.0,10.33,9857.2,Potatoes,463376
Netherlands,2009,778.0,10.33,9857.2,Wheat,92919
Netherlands,2010,778.0,8.84,9586.03,Maize,117673
Netherlands,2010,778.0,8.84,9586.03,Potatoes,435980
Netherlands,2010,778.0,8.84,9586.03,Wheat,89092
Netherlands,2011,778.0,10.73,10953.91,Maize,123355
Netherlands,2011,778.0,10.73,10953.91,Potatoes,460550
Netherlands,2011,778.0,10.73,10953.91,Wheat,77812
Netherlands,2012,778.0,10.08,11348.39,Maize,123420
Netherlands,2012,778.0,10.08,11348.39,Potatoes,451734
Netherlands,2012,778.0,10.08,11348.39,Wheat,85870
Netherlands,2013,778.0,9.54,10720.17,Maize,119446
Netherlands,2013,778.0,9.54,10720.17,Potatoes,422075
Netherlands,2013,778.0,9.54,10720.17,Wheat,87412
New Zealand,1990,1732.0,13.64,3490.0,Maize,92077
New Zealand,1990,1732.0,13.64,3490.0,Potatoes,325000
New Zealand,1990,1732.0,13.64,3490.0,Sweet potatoes,159383
New Zealand,1990,1732.0,13.64,3490.0,Wheat,48842
New Zealand,1991,1732.0,12.82,3490.0,Maize,96287
New Zealand,1991,1732.0,12.82,3490.0,Potatoes,346667
New Zealand,1991,1732.0,12.82,3490.0,Sweet potatoes,152381
New Zealand,1991,1732.0,12.82,3490.0,Wheat,48149
New Zealand,1992,1732.0,12.14,3490.0,Maize,91196
New Zealand,1992,1732.0,12.14,3490.0,Potatoes,327179
New Zealand,1992,1732.0,12.14,3490.0,Sweet potatoes,237745
New Zealand,1992,1732.0,12.14,3490.0,Wheat,50543
New Zealand,1993,1732.0,12.35,3489.0,Maize,83560
New Zealand,1993,1732.0,12.35,3489.0,Potatoes,451015
New Zealand,1993,1732.0,12.35,3489.0,Sweet potatoes,249415
New Zealand,1993,1732.0,12.35,3489.0,Wheat,53698
New Zealand,1994,1732.0,12.89,3515.0,Maize,97360
New Zealand,1994,1732.0,12.89,3515.0,Potatoes,438786
New Zealand,1994,1732.0,12.89,3515.0,Sweet potatoes,247137
New Zealand,1994,1732.0,12.89,3515.0,Wheat,54145
New Zealand,1995,1732.0,13.15,3904.0,Maize,97423
New Zealand,1995,1732.0,13.15,3904.0,Potatoes,450321
New Zealand,1995,1732.0,13.15,3904.0,Sweet potatoes,252381
New Zealand,1995,1732.0,13.15,3904.0,Wheat,46823
New Zealand,1996,1732.0,13.07,3499.0,Maize,112996
New Zealand,1996,1732.0,13.07,3499.0,Potatoes,450207
New Zealand,1996,1732.0,13.07,3499.0,Sweet potatoes,250228
New Zealand,1996,1732.0,13.07,3499.0,Wheat,54738
New Zealand,1997,1732.0,12.77,3249.0,Maize,99487
New Zealand,1997,1732.0,12.77,3249.0,Potatoes,445545
New Zealand,1997,1732.0,12.77,3249.0,Sweet potatoes,200000
New Zealand,1997,1732.0,12.77,3249.0,Wheat,56607
New Zealand,1998,1732.0,13.97,3055.16,Maize,100571
New Zealand,1998,1732.0,13.97,3055.16,Potatoes,352113
New Zealand,1998,1732.0,13.97,3055.16,Sweet potatoes,128431
New Zealand,1998,1732.0,13.97,3055.16,Wheat,62160
New Zealand,1999,1732.0,13.87,2535.3,Maize,101306
New Zealand,1999,1732.0,13.87,2535.3,Potatoes,416667
New Zealand,1999,1732.0,13.87,2535.3,Sweet potatoes,170000
New Zealand,1999,1732.0,13.87,2535.3,Wheat,60610
New Zealand,2000,1732.0,13.4,3634.3,Maize,102260
New Zealand,2000,1732.0,13.4,3634.3,Potatoes,423155
New Zealand,2000,1732.0,13.4,3634.3,Sweet potatoes,144509
New Zealand,2000,1732.0,13.4,3634.3,Wheat,62095
New Zealand,2001,1732.0,13.58,3333.2,Maize,104000
New Zealand,2001,1732.0,13.58,3333.2,Potatoes,445871
New Zealand,2001,1732.0,13.58,3333.2,Sweet potatoes,145719
New Zealand,2001,1732.0,13.58,3333.2,Wheat,74286
New Zealand,2002,1732.0,13.28,4170.0,Maize,76544
New Zealand,2002,1732.0,13.28,4170.0,Potatoes,451182
New Zealand,2002,1732.0,13.28,4170.0,Sweet potatoes,162437
New Zealand,2002,1732.0,13.28,4170.0,Wheat,71467
New Zealand,2004,1732.0,12.76,4050.0,Maize,115496
New Zealand,2004,1732.0,12.76,4050.0,Potatoes,451264
New Zealand,2004,1732.0,12.76,4050.0,Sweet potatoes,166667
New Zealand,2004,1732.0,12.76,4050.0,Wheat,65501
New Zealand,2005,1732.0,13.63,4058.0,Maize,109308
New Zealand,2005,1732.0,13.63,4058.0,Potatoes,460829
New Zealand,2005,1732.0,13.63,4058.0,Sweet potatoes,119699
New Zealand,2005,1732.0,13.63,4058.0,Wheat,80920
New Zealand,2006,1732.0,13.04,4388.0,Maize,109544
New Zealand,2006,1732.0,13.04,4388.0,Potatoes,427584
New Zealand,2006,1732.0,13.04,4388.0,Sweet potatoes,120000
New Zealand,2006,1732.0,13.04,4388.0,Wheat,68963
New Zealand,2007,1732.0,13.44,4939.0,Maize,109000
New Zealand,2007,1732.0,13.44,4939.0,Potatoes,477612
New Zealand,2007,1732.0,13.44,4939.0,Sweet potatoes,120253
New Zealand,2007,1732.0,13.44,4939.0,Wheat,84966
New Zealand,2008,1732.0,13.55,5857.0,Maize,112326
New Zealand,2008,1732.0,13.55,5857.0,Potatoes,459091
New Zealand,2008,1732.0,13.55,5857.0,Sweet potatoes,120000
New Zealand,2008,1732.0,13.55,5857.0,Wheat,81120
New Zealand,2009,1732.0,12.84,5086.0,Maize,110327
New Zealand,2009,1732.0,12.84,5086.0,Potatoes,478154
New Zealand,2009,1732.0,12.84,5086.0,Sweet potatoes,119691
New Zealand,2009,1732.0,12.84,5086.0,Wheat,74918
New Zealand,2010,1732.0,13.54,5086.0,Maize,107597
New Zealand,2010,1732.0,13.54,5086.0,Potatoes,495751
New Zealand,2010,1732.0,13.54,5086.0,Sweet potatoes,117803
New Zealand,2010,1732.0,13.54,5086.0,Wheat,81241
New Zealand,2011,1732.0,13.46,5086.0,Maize,113842
New Zealand,2011,1732.0,13.46,5086.0,Potatoes,490361
New Zealand,2011,1732.0,13.46,5086.0,Sweet potatoes,117785
New Zealand,2011,1732.0,13.46,5086.0,Wheat,72858
New Zealand,2012,1732.0,12.89,5086.0,Maize,108647
New Zealand,2012,1732.0,12.89,5086.0,Potatoes,484810
New Zealand,2012,1732.0,12.89,5086.0,Sweet potatoes,116046
New Zealand,2012,1732.0,12.89,5086.0,Wheat,89245
New Zealand,2013,1732.0,13.57,5086.0,Maize,108209
New Zealand,2013,1732.0,13.57,5086.0,Potatoes,482926
New Zealand,2013,1732.0,13.57,5086.0,Sweet potatoes,113617
New Zealand,2013,1732.0,13.57,5086.0,Wheat,91053
Nicaragua,1990,2280.0,27.03,575.0,Cassava,110417
Nicaragua,1990,2280.0,27.03,575.0,Maize,12825
Nicaragua,1990,2280.0,27.03,575.0,Plantains and others,100000
Nicaragua,1990,2280.0,27.03,575.0,Potatoes,143750
Nicaragua,1990,2280.0,27.03,575.0,"Rice, paddy",26326
Nicaragua,1990,2280.0,27.03,575.0,Sorghum,16210
Nicaragua,1990,2280.0,27.03,575.0,Soybeans,16429
Nicaragua,1991,2280.0,27.04,575.0,Cassava,110638
Nicaragua,1991,2280.0,27.04,575.0,Maize,10228
Nicaragua,1991,2280.0,27.04,575.0,Plantains and others,100000
Nicaragua,1991,2280.0,27.04,575.0,Potatoes,141176
Nicaragua,1991,2280.0,27.04,575.0,"Rice, paddy",32527
Nicaragua,1991,2280.0,27.04,575.0,Sorghum,14726
Nicaragua,1991,2280.0,27.04,575.0,Soybeans,14915
Nicaragua,1991,2280.0,27.04,575.0,Yams,132736
Nicaragua,1992,2280.0,27.16,575.0,Cassava,110870
Nicaragua,1992,2280.0,27.16,575.0,Maize,13129
Nicaragua,1992,2280.0,27.16,575.0,Plantains and others,100000
Nicaragua,1992,2280.0,27.16,575.0,Potatoes,138889
Nicaragua,1992,2280.0,27.16,575.0,"Rice, paddy",29255
Nicaragua,1992,2280.0,27.16,575.0,Sorghum,18239
Nicaragua,1992,2280.0,27.16,575.0,Soybeans,16476
Nicaragua,1992,2280.0,27.16,575.0,Yams,132748
Nicaragua,1993,2280.0,27.05,977.0,Cassava,115556
Nicaragua,1993,2280.0,27.05,977.0,Maize,13037
Nicaragua,1993,2280.0,27.05,977.0,Plantains and others,100000
Nicaragua,1993,2280.0,27.05,977.0,Potatoes,150000
Nicaragua,1993,2280.0,27.05,977.0,"Rice, paddy",35450
Nicaragua,1993,2280.0,27.05,977.0,Sorghum,18926
Nicaragua,1993,2280.0,27.05,977.0,Soybeans,16949
Nicaragua,1993,2280.0,27.05,977.0,Yams,132759
Nicaragua,1994,2280.0,27.26,799.0,Cassava,112088
Nicaragua,1994,2280.0,27.26,799.0,Maize,12367
Nicaragua,1994,2280.0,27.26,799.0,Plantains and others,100000
Nicaragua,1994,2280.0,27.26,799.0,Potatoes,147368
Nicaragua,1994,2280.0,27.26,799.0,"Rice, paddy",32528
Nicaragua,1994,2280.0,27.26,799.0,Sorghum,18596
Nicaragua,1994,2280.0,27.26,799.0,Soybeans,22133
Nicaragua,1994,2280.0,27.26,799.0,Yams,132771
Nicaragua,1995,2280.0,27.2,876.0,Cassava,111957
Nicaragua,1995,2280.0,27.2,876.0,Maize,11868
Nicaragua,1995,2280.0,27.2,876.0,Plantains and others,100000
Nicaragua,1995,2280.0,27.2,876.0,Potatoes,144737
Nicaragua,1995,2280.0,27.2,876.0,"Rice, paddy",37084
Nicaragua,1995,2280.0,27.2,876.0,Sorghum,20630
Nicaragua,1995,2280.0,27.2,876.0,Soybeans,22156
Nicaragua,1995,2280.0,27.2,876.0,Yams,132782
Nicaragua,1996,2280.0,26.76,2041.7,Cassava,113043
Nicaragua,1996,2280.0,26.76,2041.7,Maize,11620
Nicaragua,1996,2280.0,26.76,2041.7,Plantains and others,100000
Nicaragua,1996,2280.0,26.76,2041.7,Potatoes,144737
Nicaragua,1996,2280.0,26.76,2041.7,"Rice, paddy",34195
Nicaragua,1996,2280.0,26.76,2041.7,Sorghum,22474
Nicaragua,1996,2280.0,26.76,2041.7,Soybeans,22166
Nicaragua,1996,2280.0,26.76,2041.7,Yams,132794
Nicaragua,1997,2280.0,27.43,3207.4,Cassava,112766
Nicaragua,1997,2280.0,27.43,3207.4,Maize,11374
Nicaragua,1997,2280.0,27.43,3207.4,Plantains and others,100000
Nicaragua,1997,2280.0,27.43,3207.4,Potatoes,140000
Nicaragua,1997,2280.0,27.43,3207.4,"Rice, paddy",34389
Nicaragua,1997,2280.0,27.43,3207.4,Sorghum,16250
Nicaragua,1997,2280.0,27.43,3207.4,Soybeans,21333
Nicaragua,1997,2280.0,27.43,3207.4,Yams,132806
Nicaragua,1998,2280.0,27.83,4373.1,Cassava,112766
